Student_ID,3_Path_Q1,3_Path_Q2,3_Path_Q3,3_Path_Q4,3_Path_Qa,3_Path_Qb,1_Path_Q1,1_Path_Q2,1_Path_Q3,1_Path_Q4,1_Path_Qa,1_Path_Qb,2_Path_Q1,2_Path_Q2,2_Path_Q3,2_Path_Q4,2_Path_Qa,2_Path_Qb,4_Path_Q1,4_Path_Q2,4_Path_Q3,4_Path_Q4,4_Path_Qa,4_Path_Qb,Preferred_Career_Path
261,8,6,5,7,6,6,6,7,8,7,5,5,7,7,8,6,5,8,6,8,7,6,7,5,1
262,8,8,5,7,7,7,5,5,5,5,5,5,5,8,6,6,5,8,6,5,5,8,6,7,1
263,8,6,6,7,8,5,7,6,5,8,6,7,6,7,5,7,6,6,8,6,5,8,7,6,3
264,6,7,7,5,5,5,8,5,5,8,8,5,6,7,5,8,5,5,6,5,5,6,5,5,4
265,7,8,5,8,7,8,7,6,6,7,7,5,6,5,8,5,8,5,8,6,7,7,8,5,2
266,8,8,8,8,6,7,8,6,8,6,7,8,6,6,6,8,6,8,7,5,5,6,8,7,4
267,8,8,8,5,8,6,8,6,7,8,8,7,5,8,5,6,5,7,5,8,5,7,5,8,2
268,7,8,8,7,6,5,7,5,6,5,5,6,7,6,7,6,6,6,7,6,7,7,8,8,1
269,6,7,5,6,5,5,8,6,5,5,5,6,8,8,8,5,8,8,5,5,8,8,8,7,3
270,6,8,5,8,6,5,6,7,6,7,5,7,8,8,7,8,7,6,6,8,6,6,8,7,3
271,7,8,7,7,7,7,8,8,8,6,7,7,5,7,7,5,7,6,5,5,8,6,6,6,2
272,8,7,7,7,7,5,7,5,6,6,7,8,7,7,8,5,6,8,7,6,8,6,6,5,3
273,5,6,6,8,8,7,6,5,7,8,6,5,5,8,6,6,8,6,5,6,8,7,6,5,1
274,6,8,5,6,8,7,7,7,6,6,5,5,8,7,8,6,6,8,6,6,5,7,5,5,4
275,6,7,5,6,5,5,5,5,7,6,5,8,5,5,6,8,5,8,6,5,8,8,5,7,3
276,7,8,7,8,8,6,8,6,6,8,6,8,6,6,5,6,5,8,8,7,8,6,8,8,2
277,7,7,6,8,6,7,5,5,5,6,6,6,5,7,7,6,5,5,6,5,5,6,7,5,1
278,7,7,6,5,8,7,5,6,5,8,5,8,6,7,6,6,6,7,8,6,7,8,7,8,1
279,6,8,7,8,6,8,8,8,7,8,8,5,7,5,6,6,8,5,8,5,5,6,8,5,4
280,5,8,7,6,7,6,8,7,6,7,6,7,5,7,8,5,5,7,6,7,5,6,7,7,2
281,6,5,7,6,5,7,5,8,6,7,6,7,8,7,7,8,6,8,8,5,8,6,6,6,3
282,6,7,8,8,8,5,6,5,7,6,5,7,8,7,6,6,8,6,7,6,8,5,7,6,1
283,8,5,6,6,6,8,7,8,6,6,5,6,5,6,5,5,6,6,6,6,5,7,8,7,2
284,7,8,6,7,8,6,7,6,7,5,7,8,7,6,8,7,5,8,7,8,7,6,7,7,1
285,5,8,6,7,8,7,7,5,7,5,7,7,8,6,7,8,7,6,7,8,6,6,7,5,1
286,6,8,6,6,8,5,5,5,5,5,7,7,6,6,6,8,8,6,8,6,7,8,6,5,1
287,6,7,6,8,5,8,7,6,5,7,7,8,8,5,8,7,6,8,6,5,5,6,6,5,4
288,8,5,7,6,7,7,8,7,5,6,8,8,8,6,7,8,7,7,5,8,5,8,8,8,4
289,8,6,8,6,7,8,8,5,6,6,5,8,5,7,8,8,5,7,8,8,7,8,6,8,1
290,8,7,6,7,7,7,5,8,8,6,6,8,7,6,6,5,5,8,5,7,8,5,6,8,2
291,5,7,7,8,7,5,6,7,6,5,5,6,5,7,5,6,5,8,8,7,8,7,6,8,2
292,5,7,8,6,8,8,7,5,5,8,6,7,5,7,7,8,8,7,6,6,8,7,5,5,1
293,6,6,8,6,7,6,5,5,7,7,6,6,7,8,8,7,7,5,6,5,5,5,7,6,4
294,6,6,7,6,5,7,6,6,8,6,8,7,5,6,5,5,5,7,8,8,8,5,8,7,2
295,6,8,8,5,8,6,7,8,5,6,6,5,7,6,8,8,8,8,7,8,8,6,8,7,1
296,7,8,5,5,8,7,8,5,8,8,5,5,7,6,7,5,8,7,5,8,6,6,5,6,1
297,6,7,5,5,6,5,6,8,7,8,6,7,6,8,7,6,5,5,8,7,7,6,8,6,3
298,6,8,5,7,6,5,8,8,5,8,6,8,5,5,6,8,7,7,8,5,7,7,5,7,3
299,8,7,6,7,7,8,7,8,6,7,8,6,8,8,8,7,6,6,7,5,6,6,6,6,4
300,5,8,6,8,7,7,7,6,7,5,8,7,8,8,6,7,7,5,8,5,5,6,5,8,4
301,7,5,8,6,7,5,6,5,5,8,5,6,8,8,8,5,7,8,8,7,5,7,8,7,1
302,5,8,6,7,5,6,6,8,8,5,7,5,5,8,8,6,5,5,8,5,7,5,6,8,2
303,8,7,5,7,8,6,8,6,5,5,6,7,6,6,7,6,7,7,7,8,7,8,8,6,1
304,7,7,5,8,7,7,5,8,6,8,7,8,5,8,8,8,6,8,6,7,7,8,7,7,3
305,7,5,5,7,7,6,6,5,7,6,7,7,5,8,5,5,5,8,6,7,6,8,6,8,2
306,7,5,7,5,6,7,6,7,8,5,5,8,6,8,6,6,6,7,8,6,7,5,6,8,3
307,8,5,7,8,8,5,6,8,7,8,5,5,6,7,5,6,5,8,7,6,5,6,7,8,3
308,7,8,5,7,7,8,8,6,5,8,7,8,8,8,7,8,8,6,7,7,7,6,8,6,3
309,6,7,8,5,7,8,7,6,6,8,7,8,6,6,6,7,6,7,5,7,8,6,7,6,3
310,5,6,8,7,8,7,7,8,7,5,5,7,6,5,8,5,5,6,6,7,5,6,7,5,2
311,7,5,5,8,7,6,5,5,6,7,8,8,8,7,7,8,8,7,6,5,5,5,5,6,4
312,6,6,7,5,7,6,5,5,7,6,6,6,5,7,8,5,5,6,5,6,8,7,6,6,2
313,7,8,7,5,7,8,8,7,6,7,8,6,6,7,6,6,7,6,8,6,6,6,5,7,3
314,6,8,5,6,5,6,7,5,5,5,7,7,6,8,8,5,8,6,5,8,6,8,8,8,1
315,5,6,8,8,5,8,6,7,6,6,8,8,8,5,6,5,8,5,6,5,7,5,7,5,2
316,5,8,6,7,7,5,8,7,7,6,6,5,6,7,7,8,8,6,7,5,7,5,6,5,4
317,8,8,7,7,8,7,6,7,7,5,7,7,7,5,7,5,6,5,5,6,5,6,7,6,2
318,5,8,6,6,5,7,7,5,7,6,7,7,7,8,7,6,5,7,8,8,6,8,7,8,3
319,6,6,5,8,6,6,7,7,8,5,7,6,6,7,7,7,6,7,5,8,6,5,7,5,4
320,5,6,5,7,8,7,8,5,6,5,8,5,7,6,7,6,5,6,7,7,8,7,5,7,1
321,5,5,6,8,7,8,6,7,7,6,7,8,5,8,6,6,8,6,8,6,8,8,7,7,3
322,8,7,8,8,6,6,5,6,7,7,6,6,6,8,6,7,7,7,6,6,7,5,6,7,1
323,5,8,5,8,5,5,6,5,6,8,5,7,7,7,5,7,8,7,5,5,8,7,7,7,3
324,7,7,7,8,5,8,6,8,6,7,6,7,8,8,7,7,5,5,8,6,5,6,7,5,2
325,5,5,5,5,6,7,7,6,5,6,6,8,7,6,7,7,6,6,7,7,6,5,6,8,3
326,8,5,6,5,6,6,7,5,7,8,8,7,8,7,8,6,6,6,6,5,6,5,5,6,4
327,7,6,6,6,7,5,8,8,8,6,8,5,8,7,5,8,6,8,7,6,7,7,7,7,3
328,7,6,6,6,7,6,5,5,7,7,5,6,5,8,5,7,6,8,7,8,7,6,8,5,1
329,7,5,7,7,6,7,8,6,5,6,5,7,8,8,6,8,8,8,7,6,8,6,8,6,1
330,6,8,8,8,7,6,7,6,8,7,7,8,7,7,6,6,6,5,5,8,6,7,8,8,2
331,8,7,8,8,7,5,5,7,6,5,7,6,6,5,5,8,6,6,8,6,8,7,8,7,1
332,8,6,6,8,8,8,6,8,8,8,7,6,6,6,5,7,5,8,6,6,8,6,8,7,2
333,5,8,8,8,6,6,8,8,6,5,5,6,7,5,7,5,7,5,7,8,8,6,7,7,2
334,8,5,8,5,7,5,6,7,6,8,5,6,8,7,7,7,6,8,7,8,5,5,7,8,3
335,5,7,6,7,6,8,8,5,6,7,8,5,7,7,7,6,5,6,8,7,8,6,8,8,1
336,5,7,7,6,5,7,5,5,8,5,7,7,8,5,7,7,8,8,8,5,5,6,7,5,1
337,7,7,5,6,6,7,7,6,8,7,6,7,8,7,6,6,8,6,5,6,5,6,6,8,4
338,7,5,8,8,8,6,8,7,6,8,7,7,6,5,6,8,8,8,5,7,7,6,6,5,4
339,7,5,5,8,5,6,6,8,7,6,5,8,5,8,7,7,6,7,6,6,6,5,7,5,3
340,6,5,8,8,6,5,8,7,7,7,5,5,7,5,5,6,5,5,5,5,7,6,7,6,2
341,7,6,5,6,8,7,8,5,8,7,7,7,8,6,7,5,7,8,5,6,8,7,6,6,3
342,7,8,5,5,5,7,8,7,7,6,8,6,5,7,6,5,7,7,7,8,5,7,6,8,3
343,6,7,5,8,5,5,6,6,5,6,6,8,6,6,8,6,8,5,5,6,6,7,7,5,3
344,7,5,6,5,7,5,8,5,5,7,7,6,7,6,5,5,7,6,8,8,5,6,6,7,3
345,7,7,6,6,5,5,7,5,8,5,5,7,8,6,6,7,6,6,6,8,8,5,7,8,1
346,5,6,7,8,7,6,8,6,6,5,8,7,5,6,5,5,6,8,8,7,5,5,8,8,2
347,8,7,5,8,8,8,5,8,8,6,5,7,6,7,8,5,8,7,5,6,7,7,5,8,1
348,5,7,6,6,5,6,6,5,6,6,6,8,5,6,6,5,7,6,6,5,6,6,6,6,3
349,5,7,7,7,8,6,5,5,5,8,8,6,6,6,5,8,5,8,8,8,5,7,5,8,1
350,8,6,8,7,8,8,8,8,8,5,7,8,5,7,8,5,7,8,5,7,7,8,8,7,2
351,7,6,7,8,5,8,8,7,6,6,5,8,7,6,6,8,7,6,8,5,8,5,8,5,4
352,5,8,7,6,6,8,7,5,6,8,7,7,8,8,6,5,5,6,7,7,8,8,7,6,2
353,8,6,6,5,7,7,6,5,5,8,8,6,6,7,7,7,5,7,5,5,6,6,5,5,4
354,8,8,6,8,6,5,8,7,8,6,7,6,6,8,7,5,5,5,6,5,7,6,8,8,2
355,7,5,8,6,8,8,5,6,6,8,6,6,6,5,8,7,5,7,7,7,8,6,6,5,2
356,6,6,5,7,5,6,6,5,8,7,7,6,7,7,8,8,5,5,6,6,7,6,5,8,3
357,7,5,6,7,5,7,6,8,6,6,7,7,5,8,8,6,6,5,6,5,5,5,8,8,4
358,7,6,8,5,5,8,6,7,8,8,5,6,5,8,8,5,6,6,6,7,8,8,7,7,3
359,8,6,8,6,7,6,6,7,5,8,6,7,6,8,8,5,7,7,7,7,5,6,8,8,1
360,6,5,5,5,5,5,5,6,7,7,5,5,5,5,8,8,8,5,6,6,7,8,6,7,3
361,6,5,6,5,6,8,5,8,6,7,6,6,5,5,5,8,5,8,6,6,5,8,8,6,2
362,7,6,8,5,8,5,6,6,6,5,6,8,5,7,7,8,6,7,5,8,8,6,6,5,3
363,8,8,7,5,8,6,7,5,8,6,8,7,5,8,8,8,6,7,8,7,5,7,6,7,3
364,5,7,6,7,8,7,8,6,8,6,8,7,8,6,8,5,7,8,8,6,6,5,7,5,4
365,5,7,8,6,8,5,8,7,8,6,5,6,6,7,5,6,7,8,7,8,6,6,7,7,3
366,6,5,8,7,8,7,7,5,7,6,6,5,5,8,5,6,8,5,5,8,7,8,7,6,2
367,7,8,8,7,7,6,6,7,5,5,6,8,5,5,8,5,6,6,6,6,5,6,7,6,2
368,7,7,5,8,7,6,8,7,5,5,6,8,7,5,5,8,6,5,5,8,5,5,8,6,2
369,5,6,5,8,5,5,7,7,7,7,6,7,7,7,5,7,5,6,8,8,8,6,8,8,3
370,7,8,6,7,5,7,8,7,7,5,7,8,7,8,7,7,7,5,6,5,6,7,8,7,3
371,5,6,8,6,8,7,7,8,8,6,8,5,8,6,5,5,8,7,5,5,8,8,6,6,2
372,7,7,8,5,6,7,5,5,7,8,6,6,5,8,5,6,5,7,6,8,8,8,8,5,2
373,6,6,5,8,6,5,5,7,7,5,5,7,8,8,7,5,7,6,5,8,8,6,5,7,1
374,5,6,8,8,5,7,8,8,6,5,5,7,5,6,8,8,8,8,8,6,7,7,8,5,3
375,7,8,8,8,6,5,8,8,5,6,5,8,7,6,6,8,7,7,8,8,5,8,5,7,1
376,6,5,8,5,6,5,7,5,5,8,6,6,7,6,8,6,6,8,6,6,8,7,7,6,3
377,5,8,6,7,6,6,6,6,5,5,7,7,5,6,7,8,5,5,5,8,8,5,5,6,2
378,7,5,5,8,8,6,6,8,6,6,5,8,8,5,8,6,7,8,5,6,7,5,6,6,3
379,6,6,8,6,8,8,5,5,5,5,6,7,7,6,6,8,8,5,5,6,7,5,6,7,1
380,5,6,8,5,8,7,5,5,5,6,5,8,8,6,5,7,6,7,7,5,6,5,7,8,1
381,8,6,7,5,8,5,5,8,5,6,6,6,5,5,8,6,6,6,6,6,7,8,7,8,3
382,8,8,6,8,5,8,5,6,7,6,6,8,7,7,7,7,5,8,8,6,6,5,6,6,3
383,6,5,7,6,6,8,5,5,6,7,5,6,6,6,7,5,7,5,7,5,7,8,5,8,1
384,7,8,6,6,8,5,5,5,7,8,5,5,7,6,8,5,6,8,8,8,8,8,8,7,1
385,8,7,7,5,6,7,6,7,8,5,8,8,8,6,7,8,5,7,8,5,6,8,8,8,3
386,7,8,6,5,5,6,6,7,8,8,6,7,7,7,8,6,5,6,6,7,8,5,7,6,3
387,5,8,8,5,5,6,5,6,8,6,7,6,6,6,8,6,7,5,7,6,6,6,5,8,3
388,8,8,8,8,8,8,7,7,6,5,5,5,5,5,6,6,8,5,8,6,5,7,7,5,1
389,7,7,6,8,6,6,7,7,5,8,7,6,8,5,7,8,8,5,6,8,8,6,6,5,2
390,7,5,6,6,7,6,7,8,5,8,5,8,8,6,8,6,8,6,7,8,6,5,5,6,1
391,5,7,5,8,7,6,5,7,6,7,7,7,6,8,7,6,7,7,5,7,7,5,5,5,4
392,6,6,6,8,6,6,5,7,6,6,8,5,8,6,7,5,6,7,5,5,6,6,6,6,1
393,5,8,7,6,6,7,7,5,8,8,5,6,7,8,6,5,8,8,5,7,7,7,7,7,1
394,5,5,8,8,8,5,5,5,5,7,5,5,8,5,7,5,7,8,7,8,6,8,6,7,1
395,5,5,8,8,5,7,5,8,8,7,6,8,8,8,7,7,7,8,5,6,6,7,6,6,3
396,7,8,5,8,7,7,5,7,8,6,7,6,7,6,6,5,7,7,5,7,5,7,7,8,4
397,7,8,6,6,7,6,6,8,8,5,6,6,6,8,7,6,6,5,8,5,5,7,6,7,4
398,6,5,8,6,6,7,5,6,8,6,7,5,6,6,8,8,8,8,7,6,5,5,6,6,1
399,8,6,8,8,5,6,5,8,5,7,6,8,6,7,6,5,5,8,6,6,7,7,5,7,1
400,5,8,6,7,8,6,8,7,8,7,7,8,5,8,8,7,8,8,7,5,5,5,5,8,4
401,8,7,8,7,8,6,8,6,6,5,8,5,7,6,5,7,8,7,8,7,6,6,6,8,1
402,7,6,8,6,5,5,6,8,7,8,7,5,6,7,6,8,5,5,7,5,8,7,5,7,3
403,8,8,8,8,7,8,8,7,6,7,5,6,6,5,6,6,7,8,6,5,8,5,8,5,4
404,5,5,8,6,7,5,7,6,5,5,5,8,5,7,8,6,5,8,6,5,7,7,6,7,3
405,6,7,8,8,5,7,5,5,6,5,8,7,6,7,6,8,7,5,7,8,8,8,7,7,1
406,8,5,7,8,5,7,8,8,5,8,7,6,5,8,5,5,7,5,8,6,7,5,6,8,2
407,7,5,8,6,8,6,6,8,6,8,6,7,7,8,8,5,8,7,8,7,8,6,5,7,3
408,7,6,5,8,5,7,6,5,6,6,7,6,8,5,5,7,5,8,8,5,6,5,8,8,2
409,5,7,7,5,5,5,5,7,6,7,5,5,7,8,8,8,8,7,7,8,8,5,7,6,3
410,7,5,8,7,5,7,5,5,8,8,5,5,6,8,8,6,7,5,6,5,6,5,8,8,1
411,6,5,7,8,7,6,5,8,8,5,8,6,5,8,6,5,5,6,7,6,8,5,7,6,2
412,7,7,7,8,5,5,7,6,6,5,8,5,6,6,5,7,8,7,5,7,5,8,5,6,4
413,7,8,8,7,8,8,8,5,6,6,7,5,5,6,6,5,8,5,8,7,8,5,8,7,2
414,7,8,5,5,6,5,5,5,8,6,5,6,7,8,8,7,7,6,7,7,5,6,8,6,3
415,8,5,8,6,5,7,7,8,6,5,7,5,6,8,7,6,7,5,6,5,5,6,5,5,4
416,7,7,8,6,7,7,5,8,7,8,7,8,6,7,6,6,5,6,8,5,7,5,6,7,4
417,8,8,7,7,8,8,6,6,5,5,5,8,7,7,7,8,6,8,8,5,7,6,8,6,1
418,5,8,7,6,5,8,5,7,8,6,6,7,6,5,8,8,8,6,8,7,5,8,7,5,3
419,6,7,8,8,8,6,5,6,5,8,5,5,6,6,6,5,6,5,7,5,8,8,6,7,1
420,8,8,5,7,8,6,7,8,6,6,5,7,5,6,6,7,8,6,8,8,7,6,7,5,3
421,6,7,5,8,8,8,7,6,5,6,8,6,5,7,5,5,8,8,5,7,8,8,6,8,2
422,6,6,8,5,5,6,5,7,5,6,7,8,5,6,6,5,7,8,6,8,7,8,6,6,3
423,5,5,8,7,6,6,8,5,5,6,5,6,8,7,8,7,8,8,6,8,6,7,7,7,1
424,7,5,5,8,6,7,7,7,6,6,6,6,6,5,6,6,5,8,7,6,5,8,8,7,3
425,8,7,8,8,6,5,6,5,5,7,7,5,7,5,7,8,6,5,5,7,5,7,7,6,1
426,8,6,7,8,5,5,6,8,7,6,5,5,8,6,5,7,5,7,6,7,8,7,6,8,3
427,5,8,5,5,8,7,8,6,8,7,5,8,7,8,7,5,6,7,5,8,5,7,6,8,3
428,6,8,8,5,6,5,7,5,8,5,6,7,8,8,6,6,6,7,5,6,5,5,5,6,4
429,8,7,8,5,8,6,7,5,5,7,7,8,5,8,7,5,7,8,7,7,5,7,7,6,1
430,8,8,6,5,8,6,6,5,5,5,5,8,7,6,8,5,7,6,7,6,5,5,8,5,1
431,5,5,7,6,7,6,5,8,6,7,5,6,6,7,5,8,7,8,7,7,7,5,7,7,3
432,5,5,8,5,5,8,8,6,6,7,7,7,5,8,6,5,7,6,6,5,5,6,5,7,3
433,8,5,6,8,5,6,8,7,5,8,7,5,8,6,7,5,8,5,8,7,8,5,7,7,3
434,6,6,7,5,6,6,6,7,5,5,8,8,5,7,5,5,7,5,5,5,6,6,5,5,2
435,6,7,5,5,5,6,7,5,5,5,8,7,8,5,7,6,6,8,5,8,6,7,8,6,3
436,6,8,6,7,5,6,6,6,8,7,6,7,7,5,6,5,7,8,8,8,7,5,5,6,2
437,6,5,7,5,8,6,6,5,7,5,6,5,7,6,8,8,5,7,5,6,5,8,8,8,1
438,5,7,6,8,6,6,6,8,8,5,8,8,6,5,8,8,8,8,8,5,6,5,8,8,4
439,6,8,6,7,7,6,7,5,6,5,5,8,8,5,5,7,7,8,8,7,6,8,7,5,1
440,6,7,5,5,7,7,5,6,5,6,6,8,6,6,7,7,5,8,7,7,6,8,6,8,3
441,5,6,5,6,5,8,8,5,6,6,7,7,6,6,7,6,6,8,5,6,8,5,7,7,3
442,6,8,5,8,8,7,6,5,6,6,7,6,7,5,8,5,5,5,6,8,8,8,8,6,2
443,5,7,6,7,8,7,7,5,5,8,6,7,8,7,5,5,6,8,8,8,6,5,8,7,1
444,7,7,5,5,5,5,7,8,6,7,7,7,8,5,8,8,8,8,6,8,8,7,5,6,3
445,5,7,8,7,8,8,8,7,7,5,8,8,8,8,8,6,7,7,6,5,5,5,5,5,4
446,6,7,8,8,8,8,8,5,6,7,7,8,8,5,5,5,6,7,6,5,6,7,8,7,2
447,6,6,8,8,7,5,8,5,7,8,5,8,6,5,6,8,8,6,6,7,6,5,6,6,1
448,6,5,6,7,7,8,6,5,6,6,8,6,5,7,8,5,7,5,5,6,7,6,6,6,2
449,5,6,6,6,5,7,6,8,8,6,5,5,8,5,6,6,7,6,8,6,8,8,8,6,3
450,6,6,7,5,5,8,8,8,8,7,7,5,8,7,5,5,5,5,8,7,8,6,6,6,2
451,8,7,7,5,6,5,8,8,6,5,8,7,6,5,7,7,8,8,7,8,6,5,5,7,3
452,5,6,5,8,8,7,8,7,8,6,6,7,7,7,7,6,6,8,8,5,8,5,7,5,4
453,8,6,8,8,6,8,8,8,7,6,7,7,6,7,7,5,5,5,5,6,7,7,5,6,2
454,7,5,8,6,8,6,5,7,8,5,7,6,6,8,7,8,8,7,7,8,5,5,5,6,4
455,6,6,6,8,7,5,5,8,7,7,7,6,5,8,5,8,5,8,5,7,6,6,5,6,2
456,5,5,7,6,7,6,7,6,6,6,7,7,8,7,6,6,5,6,6,7,5,5,8,7,3
457,6,6,8,7,6,7,8,5,7,8,5,7,6,8,6,6,5,8,6,6,8,8,7,8,1
458,6,5,5,6,7,5,5,6,8,5,7,5,5,7,6,6,6,8,7,5,5,8,5,7,3
459,5,8,8,5,7,8,8,8,6,6,5,8,8,8,6,7,6,8,8,6,5,8,7,7,3
460,8,8,7,6,8,6,8,7,7,8,8,8,7,7,6,5,7,7,6,8,7,7,7,7,2
461,7,8,6,7,7,6,6,5,6,8,7,5,7,5,6,6,6,6,7,5,5,8,8,5,4
462,7,8,5,5,8,6,7,7,8,6,5,5,5,8,5,8,8,5,8,5,7,6,6,7,2
463,7,7,5,8,6,7,5,5,6,5,7,8,8,8,5,6,5,8,7,5,7,6,5,8,1
464,7,8,5,8,8,8,5,6,6,8,6,6,6,5,5,5,7,5,6,5,6,5,8,6,2
465,6,8,7,6,8,8,8,6,7,6,6,7,7,6,7,6,6,5,6,6,7,6,7,5,2
466,5,5,8,8,5,8,5,5,6,8,5,5,8,5,5,8,6,6,5,8,6,7,6,8,1
467,7,6,8,6,6,5,6,8,7,5,6,7,6,8,5,8,7,8,6,6,6,7,7,8,3
468,6,6,5,6,5,5,6,8,5,7,7,6,7,8,6,6,7,7,8,8,5,5,5,5,4
469,7,7,8,6,7,8,7,6,5,7,5,6,7,8,6,8,8,7,7,5,6,7,6,6,1
470,7,5,7,5,5,5,7,8,5,8,8,5,6,8,5,5,8,6,8,6,8,6,5,6,3
471,6,6,8,5,6,5,6,6,5,6,5,8,8,6,5,7,6,5,6,7,6,6,6,5,3
472,7,8,6,8,6,5,7,7,7,6,7,7,7,7,8,6,6,5,7,6,7,8,7,8,3
473,6,5,7,7,7,5,7,8,8,5,7,6,8,7,7,7,7,5,6,7,5,8,7,6,3
474,7,8,5,7,7,7,7,5,5,5,5,7,8,7,7,6,6,8,7,7,8,7,6,8,1
475,5,7,6,8,7,5,5,5,7,5,5,6,8,5,5,7,7,8,7,5,5,6,7,5,1
476,6,7,5,8,7,7,5,6,5,5,7,6,6,6,7,5,8,7,7,7,8,7,8,7,1
477,7,5,7,8,5,8,8,8,5,8,5,5,7,7,7,7,5,5,5,6,7,5,8,7,1
478,8,7,8,8,8,8,5,5,7,7,8,7,5,5,7,6,7,8,6,8,6,6,5,5,1
479,5,8,6,6,7,8,5,7,8,5,7,6,5,8,5,7,5,5,5,7,7,7,6,7,2
480,8,5,5,8,7,8,8,5,5,6,5,6,8,6,5,8,8,5,7,8,6,6,5,5,1
481,8,8,6,7,7,7,6,7,8,6,7,5,6,6,5,6,7,5,5,5,7,8,7,6,2
482,5,6,8,5,6,8,5,7,7,8,6,5,6,7,5,5,6,6,5,7,7,8,6,5,3
483,5,6,5,5,6,5,6,5,8,6,7,6,7,5,6,5,7,8,6,7,8,7,6,6,3
484,6,6,6,8,6,5,6,5,6,7,8,5,6,5,5,7,6,5,8,6,6,6,6,7,2
485,7,6,5,6,7,5,8,6,8,6,6,6,7,8,6,5,7,8,8,8,5,8,6,6,3
486,7,6,6,7,8,7,6,6,8,7,6,5,6,8,7,7,5,7,5,7,8,5,7,7,4
487,6,8,5,5,8,7,8,7,5,8,7,5,5,7,8,5,6,5,6,6,6,6,6,6,2
488,8,6,5,6,7,8,7,6,7,5,8,5,6,5,7,8,8,7,8,7,7,5,6,7,1
489,6,7,8,8,6,8,8,5,5,5,7,8,5,5,8,6,6,8,7,7,7,7,5,8,1
490,6,8,7,5,7,5,6,8,7,7,6,5,6,5,7,7,5,6,5,6,6,7,5,7,3
491,8,7,8,6,7,5,5,7,8,8,7,5,6,8,8,7,6,6,7,5,7,5,5,5,4
492,8,5,7,7,8,8,8,6,5,6,6,5,8,8,7,7,6,8,8,8,5,7,8,5,1
493,8,6,7,6,6,8,5,8,7,7,8,5,7,5,8,6,8,7,7,7,5,8,5,6,1
494,6,7,8,7,8,8,7,6,7,6,6,5,8,5,5,5,7,8,6,5,5,5,6,7,2
495,8,5,8,6,5,8,7,5,6,7,8,8,6,6,7,5,5,7,7,6,8,8,5,5,3
496,7,7,7,7,8,6,7,8,7,6,8,5,5,6,5,6,6,8,5,6,7,8,8,6,2
497,8,8,6,6,6,5,7,6,7,8,6,7,7,8,6,6,8,6,5,8,8,6,8,7,3
498,5,6,5,8,6,5,8,8,7,6,7,7,8,5,6,8,8,8,5,8,7,7,7,7,3
499,6,6,8,6,6,6,5,5,6,5,7,7,8,6,7,8,8,5,5,5,5,6,8,6,1
500,8,5,7,7,8,7,6,6,8,6,8,8,7,6,8,7,8,8,6,5,7,8,5,8,4
501,5,5,6,6,7,8,6,8,7,7,8,8,7,5,5,7,7,5,5,7,5,5,8,5,4
502,8,5,5,6,5,7,6,8,7,7,6,6,6,8,8,6,5,5,7,5,8,7,5,5,3
503,5,5,5,5,6,6,8,5,7,7,8,8,5,6,6,5,5,6,5,5,8,5,7,7,3
504,5,7,6,7,7,5,8,5,8,6,5,8,7,6,6,5,5,5,8,7,8,8,8,5,2
505,8,8,6,6,7,5,8,8,8,7,7,8,6,5,7,7,6,8,7,5,7,8,6,7,3
506,8,5,7,8,5,5,8,6,5,6,6,7,6,6,8,7,5,6,8,7,6,7,6,7,3
507,6,7,8,8,8,5,7,8,6,5,6,8,5,7,7,7,8,7,7,5,7,7,7,5,4
508,7,8,6,7,5,7,5,7,6,6,8,7,7,6,5,5,5,6,8,5,6,5,5,7,2
509,7,5,7,5,7,6,5,5,6,6,5,6,8,8,7,7,6,8,8,8,6,7,7,5,1
510,5,5,5,7,8,7,5,8,5,7,8,7,7,5,6,7,5,8,8,6,7,7,8,5,3
511,8,7,6,7,8,7,6,8,6,5,5,7,8,5,6,8,5,7,6,6,6,7,8,5,1
512,7,6,5,6,7,5,8,8,7,5,7,7,6,6,7,5,6,8,5,5,5,7,5,5,4
513,5,5,6,7,7,7,5,7,8,5,5,8,7,7,5,5,6,5,6,5,7,7,6,6,1
514,8,5,7,5,5,8,7,6,6,7,7,6,5,7,6,8,7,5,8,6,5,7,5,6,3
515,7,7,5,6,5,7,5,5,5,6,7,7,6,8,5,8,7,8,6,5,5,8,6,6,1
516,7,7,6,6,5,8,6,8,8,7,5,7,8,6,7,5,6,8,7,6,8,8,7,5,3
517,7,5,5,6,8,5,5,5,5,5,5,8,6,8,7,6,6,8,7,6,7,5,6,8,1
518,7,6,6,6,5,7,6,5,6,6,5,7,5,5,8,8,8,6,7,5,6,5,5,8,4
519,5,6,7,7,8,7,7,7,5,7,7,7,8,6,8,6,5,5,6,6,7,8,8,5,2
520,6,8,7,8,8,5,5,8,5,5,7,8,8,6,5,6,5,5,7,7,5,8,7,7,1
521,6,5,6,5,8,6,8,5,5,8,5,7,6,8,5,6,7,8,8,7,8,6,6,5,1
522,8,7,5,8,6,7,6,8,5,8,8,8,5,8,7,7,6,8,6,7,5,6,7,5,4
523,8,8,7,8,8,7,8,5,6,6,8,8,5,8,6,8,7,5,8,8,8,6,8,8,2
524,8,8,7,6,6,6,7,5,5,6,8,6,8,8,7,7,8,8,6,5,8,5,5,8,4
